id,category,query1,query2,label
764,支原体肺炎,我感到鼻子堵喉咙痒咳嗽吃点罗红霉素行吗,罗红霉素是不是消炎药,0
765,支原体肺炎,哪些疾病适合吃克拉霉素胶囊,克拉霉素胶囊治疗什么病,1
766,支原体肺炎,哪些疾病适合吃克拉霉素胶囊,克拉霉素胶囊对什么疾病有用,1
767,支原体肺炎,哪些疾病适合吃克拉霉素胶囊,吃克拉霉素可以喝酒吗,0
768,支原体肺炎,哪些疾病适合吃克拉霉素胶囊,吃了克拉霉素难受怎么办？,0
769,支原体肺炎,哪些疾病适合吃克拉霉素胶囊,克拉霉素可以吃多少天,0
770,支原体肺炎,咨询罗红霉素片的作用和副作用,罗红霉素的功效是什么？有哪些副作用？,1
771,支原体肺炎,咨询罗红霉素片的作用和副作用,请问克拉霉素胶囊的副作用是什么？作用是啥呢,1
772,支原体肺炎,咨询罗红霉素片的作用和副作用,罗红霉素是抗生素吗？,0
773,支原体肺炎,咨询罗红霉素片的作用和副作用,罗红霉素是什么药,0
774,支原体肺炎,咨询罗红霉素片的作用和副作用,罗红霉素片和红霉素的区别,0
775,支原体肺炎,红霉素能治烫伤吗是有什么治疗的药用吗,红霉素软膏能治烫伤吗,1
776,支原体肺炎,红霉素能治烫伤吗是有什么治疗的药用吗,红霉素是不是能治烫伤呢,1
777,支原体肺炎,红霉素能治烫伤吗是有什么治疗的药用吗,红霉素有什么药用,0
778,支原体肺炎,红霉素能治烫伤吗是有什么治疗的药用吗,红霉素是什么药呢,0
779,支原体肺炎,红霉素能治烫伤吗是有什么治疗的药用吗,红霉素的效果怎么样,0
780,支原体肺炎,你好我家孩子嗓子发炎吃利君沙管用吗,我家小孩咽喉发炎可以吃利君沙吗,1
781,支原体肺炎,你好我家孩子嗓子发炎吃利君沙管用吗,宝宝嗓子发炎吃利君沙管用吗,1
782,支原体肺炎,你好我家孩子嗓子发炎吃利君沙管用吗,喉咙发炎肿痛，吃利君沙好还是头孢好？,0
783,支原体肺炎,你好我家孩子嗓子发炎吃利君沙管用吗,我家小孩嗓子发炎吃什么药,0
784,支原体肺炎,你好我家孩子嗓子发炎吃利君沙管用吗,吃利君沙管什么用,0
785,支原体肺炎,依托红霉素颗粒我实在是弄不明白怎么吃,依托红霉素怎么吃？,1
786,支原体肺炎,依托红霉素颗粒我实在是弄不明白怎么吃,依托红霉素颗粒怎么用药,1
787,支原体肺炎,依托红霉素颗粒我实在是弄不明白怎么吃,依托红霉素颗粒是什么药,0
788,支原体肺炎,依托红霉素颗粒我实在是弄不明白怎么吃,依托红霉素是什么药,0
789,支原体肺炎,依托红霉素颗粒我实在是弄不明白怎么吃,依托红霉素颗粒治什么？,0
790,支原体肺炎,四环素是黄安类吗160它主要是治什么病,四环素是不是黄安类，治疗什么病的？,1
791,支原体肺炎,四环素是黄安类吗160它主要是治什么病,四环素属于黄安类吗,1
792,支原体肺炎,四环素是黄安类吗160它主要是治什么病,四环素是什么药,0
793,支原体肺炎,四环素是黄安类吗160它主要是治什么病,四环素一般多少钱,0
794,支原体肺炎,四环素是黄安类吗160它主要是治什么病,四环素在哪里可以买到,0
795,支原体肺炎,罗红霉素对牙龈炎有用吗,牙龈炎吃罗红霉素可以吗,1
796,支原体肺炎,罗红霉素对牙龈炎有用吗,牙龈炎吃罗红霉素缓释胶囊有用吗效果好吗,1
797,支原体肺炎,罗红霉素对牙龈炎有用吗,罗红霉素吃多少才能好,0
798,支原体肺炎,罗红霉素对牙龈炎有用吗,罗红霉素的药效怎么样,0
799,支原体肺炎,罗红霉素对牙龈炎有用吗,牙龈炎怎么治疗呢,0
800,支原体肺炎,请问一下医生依托红霉素颗粒能治疗干咳吗,请问依托红霉素颗粒能治疗干咳吗,1
801,支原体肺炎,请问一下医生依托红霉素颗粒能治疗干咳吗,你好依托红霉素颗粒能治疗干咳吗,1
802,支原体肺炎,请问一下医生依托红霉素颗粒能治疗干咳吗,请问一下医生依托红霉素颗粒是什么药,0
803,支原体肺炎,请问一下医生依托红霉素颗粒能治疗干咳吗,请问一下医生什么药治疗干咳,0
804,支原体肺炎,请问一下医生依托红霉素颗粒能治疗干咳吗,干咳怎么办，吃什么药呢,0
805,支原体肺炎,支原体衣原体尿道炎用罗红霉素怎么样,罗红霉素可以治疗支原体衣原体尿道炎吗,1
806,支原体肺炎,支原体衣原体尿道炎用罗红霉素怎么样,罗红霉素对支原体衣原体尿道炎有效果吗,1
807,支原体肺炎,支原体衣原体尿道炎用罗红霉素怎么样,支原体衣原体尿道炎是什么病？,0
808,支原体肺炎,支原体衣原体尿道炎用罗红霉素怎么样,支原体衣原体尿道炎吃什么药呢,0
809,支原体肺炎,支原体衣原体尿道炎用罗红霉素怎么样,罗红霉素怎么样,0
810,支原体肺炎,你好我想咨询下利君沙颗粒怎么样,利君沙颗粒怎么样，治疗什么的？,1
811,支原体肺炎,你好我想咨询下利君沙颗粒怎么样,利君沙颗粒怎么样呢，有什么作用,1
812,支原体肺炎,你好我想咨询下利君沙颗粒怎么样,利君沙颗粒是什么,0
813,支原体肺炎,你好我想咨询下利君沙颗粒怎么样,我想咨询一下颗粒和胶囊哪个好,0
814,支原体肺炎,你好我想咨询下利君沙颗粒怎么样,我想问利君沙颗粒是什么呢,0
815,支原体肺炎,依托红霉素片不知道一次喝几片,依托红霉素片一次吃多少,1
816,支原体肺炎,依托红霉素片不知道一次喝几片,依托红霉素片怎么吃呢，吃多少？,1
817,支原体肺炎,依托红霉素片不知道一次喝几片,依托红霉素片治疗什么病,0
818,支原体肺炎,依托红霉素片不知道一次喝几片,依托红霉素片不知道是什么药,0
819,支原体肺炎,依托红霉素片不知道一次喝几片,依托红霉素片多少钱在哪买？,0
820,支原体肺炎,6岁小孩反复感冒咳嗽好后咽喉长了一些,小孩反复感冒咽喉长了怎么办？,1
821,支原体肺炎,6岁小孩反复感冒咳嗽好后咽喉长了一些,小孩反复咳嗽好了咽喉怎么长了呢,1
822,支原体肺炎,6岁小孩反复感冒咳嗽好后咽喉长了一些,小孩反复咳嗽怎么办,0
823,支原体肺炎,6岁小孩反复感冒咳嗽好后咽喉长了一些,5岁小孩子反复感冒怎么办,0
824,支原体肺炎,6岁小孩反复感冒咳嗽好后咽喉长了一些,小孩反复感冒咳嗽吃什么药,0
825,支原体肺炎,四环素片治疗支原体衣原体阳性吗,四环素片对支原体衣原体阳性有效吗,1
826,支原体肺炎,四环素片治疗支原体衣原体阳性吗,支原体衣原体阳性吃四环素可以痊愈吗,1
827,支原体肺炎,四环素片治疗支原体衣原体阳性吗,四环素片是什么药,0
828,支原体肺炎,四环素片治疗支原体衣原体阳性吗,支原体衣原体阳性怎么治疗,0
829,支原体肺炎,四环素片治疗支原体衣原体阳性吗,支原体衣原体阳性是什么意思,0
830,支原体肺炎,请问怀孕期间可以服用罗红霉素吗,怀孕可以吃罗红霉素吗,1
831,支原体肺炎,请问怀孕期间可以服用罗红霉素吗,怀孕期间吃罗红霉素可以吗,1
832,支原体肺炎,请问怀孕期间可以服用罗红霉素吗,服用感冒药期间可以怀孕么,0
833,支原体肺炎,请问怀孕期间可以服用罗红霉素吗,在准备怀孕期间可以吃感冒药？,0
834,支原体肺炎,请问怀孕期间可以服用罗红霉素吗,请问怀孕期间可以吃消炎药吗？,0
835,支原体肺炎,请问盐酸氨溴索和罗红霉素能同时服用吗,盐酸氨溴索与罗红霉素可同时服用吗,1
836,支原体肺炎,请问盐酸氨溴索和罗红霉素能同时服用吗,盐酸氨溴索和罗红霉素能同时服用吗,1
837,支原体肺炎,请问盐酸氨溴索和罗红霉素能同时服用吗,罗红霉素能和氨溴索一块食用吗？,0
838,支原体肺炎,请问盐酸氨溴索和罗红霉素能同时服用吗,罗红霉素氨溴索分散片有什么作用,0
839,支原体肺炎,请问盐酸氨溴索和罗红霉素能同时服用吗,罗红霉素氨溴索片是什么药？,0
840,支原体肺炎,反复发高烧基于这样的情况越想越担心,孩子反复发烧很担心怎么办,1
841,支原体肺炎,反复发高烧基于这样的情况越想越担心,反复发烧这种情况要不要担心？,1
842,支原体肺炎,反复发高烧基于这样的情况越想越担心,反复发烧是什么意思,0
843,支原体肺炎,反复发高烧基于这样的情况越想越担心,反复发烧要怎么治疗呢,0
844,支原体肺炎,反复发高烧基于这样的情况越想越担心,反复发烧这样是什么原因呢,0
845,支原体肺炎,好你好感冒嗓子疼可以吃利君沙吗,我感冒嗓子疼可以吃利君沙吗,1
846,支原体肺炎,好你好感冒嗓子疼可以吃利君沙吗,你好感冒嗓子疼可以吃利君沙吗怎么好,1
847,支原体肺炎,好你好感冒嗓子疼可以吃利君沙吗,喉咙发炎肿痛，吃利君沙好还是头孢好？,0
848,支原体肺炎,好你好感冒嗓子疼可以吃利君沙吗,头孢还是利君沙哪个好,0
849,支原体肺炎,好你好感冒嗓子疼可以吃利君沙吗,嗓子疼，咽口唾沫也疼，家里有利君沙吗？,0
850,支原体肺炎,小儿支原体肺炎的恢复期治疗要注意什么,小孩子支原体肺炎恢复要注意什么,1
851,支原体肺炎,小儿支原体肺炎的恢复期治疗要注意什么,小孩支原体肺炎快恢复了，需要注意啥呢？,1
852,支原体肺炎,小儿支原体肺炎的恢复期治疗要注意什么,小孩支原体肺炎要怎么治疗,0
853,支原体肺炎,小儿支原体肺炎的恢复期治疗要注意什么,支原体肺炎会不会恢复,0
854,支原体肺炎,小儿支原体肺炎的恢复期治疗要注意什么,支原体肺炎要注意什么,0
855,支原体肺炎,永喜盐酸多西环素肠溶胶囊最多吃多久呢,永喜盐酸多西环素肠溶胶囊吃多久就要停了,1
856,支原体肺炎,永喜盐酸多西环素肠溶胶囊最多吃多久呢,永喜盐酸多西环素肠溶胶囊药吃多少疗程，要多久？,1
857,支原体肺炎,永喜盐酸多西环素肠溶胶囊最多吃多久呢,盐酸多西环素肠溶胶囊怎么样,0
858,支原体肺炎,永喜盐酸多西环素肠溶胶囊最多吃多久呢,盐酸多西环素肠溶胶囊是饭前吃饭后吃?,0
859,支原体肺炎,永喜盐酸多西环素肠溶胶囊最多吃多久呢,盐酸多西环素肠溶胶囊为啥要夫妻同吃,0
860,支原体肺炎,地红霉素肠溶片可以在感冒时可以吃吗,感冒时地红霉素肠溶片可以吃吗,1
861,支原体肺炎,地红霉素肠溶片可以在感冒时可以吃吗,感冒了可以吃地红霉素肠溶片么,1
862,支原体肺炎,地红霉素肠溶片可以在感冒时可以吃吗,地红霉素肠溶片可以治疗感冒吗,0
863,支原体肺炎,地红霉素肠溶片可以在感冒时可以吃吗,地红霉素肠溶片有什么疗效,0
864,支原体肺炎,地红霉素肠溶片可以在感冒时可以吃吗,地红霉素肠溶片吃出副作用怎么办,0
865,支原体肺炎,罗红霉素长时间吃会有什么副作用吗,罗红霉素长时间服用有什么影响,1
866,支原体肺炎,罗红霉素长时间吃会有什么副作用吗,罗红霉素有什么副作用,1
867,支原体肺炎,罗红霉素长时间吃会有什么副作用吗,罗红霉素长时间吃会不会治好病,0
868,支原体肺炎,罗红霉素长时间吃会有什么副作用吗,罗红霉素的疗效是什么,0
869,支原体肺炎,罗红霉素长时间吃会有什么副作用吗,罗红霉素要吃多长时间才可以,0
870,支原体肺炎,你好孩子4岁咳嗽可以吃罗红霉素吗,孩子咳嗽吃罗红霉素行不行,1
871,支原体肺炎,你好孩子4岁咳嗽可以吃罗红霉素吗,小孩感冒咳嗽可以吃罗红霉素吗,1
872,支原体肺炎,你好孩子4岁咳嗽可以吃罗红霉素吗,2岁9个月小孩宝宝咳嗽嗓子红是否可以服用头孢克洛,0
873,支原体肺炎,你好孩子4岁咳嗽可以吃罗红霉素吗,咳嗽要吃罗红霉素吗,0
874,支原体肺炎,你好孩子4岁咳嗽可以吃罗红霉素吗,罗红霉素是不是会对咳嗽的患者有用,0
875,支原体肺炎,请问罗红霉素胶囊牙痛吃了管用吗,牙疼吃罗红霉素有用吗,1
876,支原体肺炎,请问罗红霉素胶囊牙痛吃了管用吗,牙疼吃罗红霉素可以吗,1
877,支原体肺炎,请问罗红霉素胶囊牙痛吃了管用吗,牙痛吃罗红霉素吃多了，现在出现肚子痛,0
878,支原体肺炎,请问罗红霉素胶囊牙痛吃了管用吗,牙痛吃了布洛芬不起作用阿,0
879,支原体肺炎,请问罗红霉素胶囊牙痛吃了管用吗,牙痛吃甲硝唑片管用吗,0
880,支原体肺炎,琥乙红霉素片是消炎药吗,琥乙红霉素颗粒是不是消炎药,1
881,支原体肺炎,琥乙红霉素片是消炎药吗,琥乙红霉素颗粒是消炎药吗？,1
882,支原体肺炎,琥乙红霉素片是消炎药吗,琥乙红霉素片是抗生素吗,0
883,支原体肺炎,琥乙红霉素片是消炎药吗,琥乙红霉素干混悬剂是抗生素吗,0
884,支原体肺炎,琥乙红霉素片是消炎药吗,喝黄洒吃消炎药琥乙红霉素片不,0
885,支原体肺炎,罗红霉素颗粒主要治什么啊适合三岁小孩吗,罗红霉素颗粒适合小孩吗，治疗什么病,1
886,支原体肺炎,罗红霉素颗粒主要治什么啊适合三岁小孩吗,罗红霉素颗粒是不是不太适合小孩，治疗什么病呢,1
887,支原体肺炎,罗红霉素颗粒主要治什么啊适合三岁小孩吗,罗红霉素颗粒和罗红霉素胶囊哪个适合小孩子,0
888,支原体肺炎,罗红霉素颗粒主要治什么啊适合三岁小孩吗,罗红霉素颗粒适合长时间吃吗,0
889,支原体肺炎,罗红霉素颗粒主要治什么啊适合三岁小孩吗,三岁小孩适合吃什么药,0
890,支原体肺炎,依托红霉素颗粒三个多月的宝宝可以吃吗,四个月宝宝可以喝依托红霉素,1
891,支原体肺炎,依托红霉素颗粒三个多月的宝宝可以吃吗,五个多月的宝宝可以吃依托红霉素颗粒吗,1
892,支原体肺炎,依托红霉素颗粒三个多月的宝宝可以吃吗,依托红霉素颗粒五个月宝宝吃多少,0
893,支原体肺炎,依托红霉素颗粒三个多月的宝宝可以吃吗,九个月的宝宝依托红霉素颗粒吃多少？,0
894,支原体肺炎,依托红霉素颗粒三个多月的宝宝可以吃吗,依托红霉素颗粒六个月的宝宝怎么吃?宝宝15斤,0
895,支原体肺炎,罗红霉素和头孢是不是可以消炎的呢,罗红霉素和头孢是不是消炎药呢,1
896,支原体肺炎,罗红霉素和头孢是不是可以消炎的呢,头孢和罗红霉素属于消炎药吗？,1
897,支原体肺炎,罗红霉素和头孢是不是可以消炎的呢,消炎药有哪些？,0
898,支原体肺炎,罗红霉素和头孢是不是可以消炎的呢,罗红霉素颗粒和头孢是不是不能喝酒呢,0
899,支原体肺炎,罗红霉素和头孢是不是可以消炎的呢,头孢和罗红霉素颗粒小孩纸不是不适合吃,0
